MACRO_START,CAPPED_EPISODE_END,TOTAL_EPISODE_DURATION,NEW_EPISODE_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
2022-04-13 05:15:00,2022-04-13 18:45:00,0 days 13:30:00,167941_0,202204,13,515,202204,13,1845,167941,1023649,IOWA,19,2022,April,Flood,C,33,CERRO GORDO,DMX,2022-04-13 05:15:00,CST-6,2022-04-13 18:45:00,0,0,0,0,0.00K,0.00K,River/Stream Gage,Heavy Rain,6.29,NW,FREEMAN,5.59,NNW,CLEAR LAKE LAKE,43.29,-93.28,43.28,-93.5,"Initial storms developed within the warm sector of a surface low that tracked northwest of the area, followed by a strong cold front with associated dry line that produced a quasi-linear (QLCS) storm mode later in the evening. Several tornadoes occurred across western into northern Iowa.  Initially the tornadoes were associated with supercell storms, however later storms produced QLCS tornadoes as it raced east northeast across the state. In addition to the tornadoes, hail up to tennis ball size occurred with initial super cells. The later QLCS produced hail up to golf ball sized along with damaging wind gusts over 70 mph at times.||Additionally, total rainfall in excess of 2 to 4 inches fell in a swath across areas that dealt with the severe thunderstorm and tornado warnings earlier in the event. While no flash flooding was experienced, rainfall in the Winnebago River basin above Mason City resulted in minor river flooding on April 13th, exceeding minor flood stage in the morning and receding below flood stage that evening.","River entered flood state at 515am LST on the 13th of April, crested at 10.91 ft at 745am LST on April 13th, and fell below flood stage at 645pm LST on April 13th.",CSV
