MACRO_START,CAPPED_EPISODE_END,TOTAL_EPISODE_DURATION,NEW_EPISODE_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
2022-09-03 19:26:00,2022-09-03 20:00:00,0 days 00:34:00,174446_0,202209,3,1926,202209,3,2000,174446,1057567,IOWA,19,2022,September,Flash Flood,C,57,DES MOINES,DVN,2022-09-03 19:26:00,CST-6,2022-09-03 20:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,1.4,N,BURLINGTON ARPT,1.37,N,BURLINGTON ARPT,40.8002,-91.1195,40.8003,-91.1198,Slow moving thunderstorms produced isolated heavy rainfall.  Emergency management reported flash flooding with deep stationary water on roads near West Ave. and S. Garfield in Burlington.,Slow moving thunderstorms produced isolated heavy rainfall.  Emergency management reported flash flooding with deep stationary water on roads near West Ave. and S. Garfield in Burlington.,CSV
